event_id,timestamp,hunter_id,terrain_type,event_type,animal_id,damage,calories_burned,voice_msg,encounter_id,animal,location,date,rarity_score,terrain_name,climate,danger_level,rarity_factor,description,day,terrain_visited,animals_hunted,health,stamina,fame,money_earned,experience_points
E-10113,2025-06-08 09:04:00,H-1103,Savanna,hunt_failed,A-131,0,418,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10114,2025-04-01 14:46:00,H-1526,Forest,injured,Unknown,30,398,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10115,2025-05-10 21:50:00,H-1790,Volcanic Zone,hunt_failed,A-659,0,185,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10116,2025-04-24 16:17:00,H-1616,Tundra,encounter,A-619,0,265,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10117,2025-04-18 08:45:00,H-1966,Swamp,encounter,A-218,0,475,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10118,2025-05-16 12:05:00,H-1625,Canyon,encounter,A-652,0,359,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10119,2025-05-17 22:18:00,H-1503,City Ruins,hunt_success,A-958,0,374,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10120,2025-05-27 12:36:00,H-1248,Savanna,hunt_failed,A-545,0,692,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10121,2025-04-03 12:56:00,H-1942,Jungle,hunt_failed,A-638,0,193,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10122,2025-04-19 06:10:00,H-1839,Canyon,bike_travel,Unknown,0,297,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10123,2025-04-04 16:16:00,H-1502,City Ruins,bike_travel,Unknown,0,101,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10124,2025-04-21 13:25:00,H-1739,Mountains,injured,Unknown,74,239,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10125,2025-04-12 15:04:00,H-1662,City Ruins,hunt_success,A-182,0,929,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10126,2025-04-15 21:54:00,H-1134,Swamp,encounter,A-278,0,634,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10127,2025-05-11 02:11:00,H-1091,City Ruins,hunt_failed,A-342,0,746,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10128,2025-05-21 03:47:00,H-1363,Savanna,hunt_success,A-205,0,712,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10129,2025-04-13 14:36:00,H-1601,Forest,bike_travel,Unknown,0,935,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10130,2025-04-12 16:04:00,H-1032,Jungle,encounter,A-680,0,275,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10131,2025-05-03 17:46:00,H-1186,Tundra,hunt_success,A-923,0,759,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10132,2025-04-09 12:09:00,H-1300,Forest,bike_travel,Unknown,0,582,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10133,2025-04-17 01:28:00,H-1110,Swamp,bike_travel,Unknown,0,892,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10134,2025-05-01 13:12:00,H-1841,Volcanic Zone,injured,Unknown,74,442,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10135,2025-05-17 00:26:00,H-1248,Savanna,injured,Unknown,75,968,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10136,2025-04-09 06:43:00,H-1511,Desert,injured,Unknown,77,253,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10137,2025-05-29 14:27:00,H-1383,Desert,hunt_failed,A-218,0,584,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10138,2025-06-03 09:29:00,H-1841,Volcanic Zone,injured,Unknown,46,829,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10139,2025-04-14 01:17:00,H-1810,Savanna,hunt_success,A-405,0,233,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10140,2025-05-09 15:52:00,H-1501,City Ruins,hunt_failed,A-916,0,442,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10141,2025-04-03 18:43:00,H-1995,Mountains,encounter,A-651,0,525,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10142,2025-05-14 10:24:00,H-1603,Tundra,encounter,A-194,0,365,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10143,2025-05-04 10:16:00,H-1135,Tundra,encounter,A-234,0,434,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10144,2025-04-08 00:07:00,H-1365,Tundra,encounter,A-852,0,734,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10145,2025-06-09 09:38:00,H-1009,Swamp,bike_travel,Unknown,0,627,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10146,2025-05-23 11:58:00,H-1681,Canyon,injured,Unknown,84,220,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10147,2025-05-16 14:36:00,H-1704,Tundra,encounter,A-934,0,471,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10148,2025-05-19 21:32:00,H-1932,Swamp,bike_travel,Unknown,0,686,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10149,2025-05-13 21:29:00,H-1828,Jungle,hunt_failed,A-681,0,775,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10150,2025-04-10 07:42:00,H-1540,Jungle,hunt_success,A-882,0,733,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10151,2025-04-07 01:47:00,H-1253,Savanna,bike_travel,Unknown,0,389,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10152,2025-06-06 19:49:00,H-1328,City Ruins,bike_travel,Unknown,0,678,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10153,2025-04-23 13:38:00,H-1716,Mountains,injured,Unknown,83,320,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10154,2025-05-20 11:45:00,H-1745,Tundra,hunt_success,A-394,0,321,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10155,2025-05-17 06:06:00,H-1606,Forest,hunt_failed,A-310,0,404,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10156,2025-04-21 07:45:00,H-1839,Canyon,injured,Unknown,59,338,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10157,2025-06-07 14:49:00,H-1635,Swamp,bike_travel,Unknown,0,508,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10158,2025-04-05 10:27:00,H-1537,Desert,encounter,A-447,0,625,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10159,2025-05-21 12:40:00,H-1367,Forest,injured,Unknown,80,139,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10160,2025-06-01 09:30:00,H-1379,Jungle,hunt_failed,A-740,0,260,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10161,2025-05-05 14:16:00,H-1386,Canyon,injured,Unknown,99,651,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10162,2025-04-03 10:08:00,H-1757,Desert,hunt_success,A-799,0,77,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10163,2025-04-16 11:22:00,H-1679,Savanna,bike_travel,Unknown,0,308,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10164,2025-05-27 16:29:00,H-1450,Volcanic Zone,hunt_failed,A-673,0,127,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10165,2025-05-07 23:44:00,H-1837,Desert,encounter,A-448,0,136,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10166,2025-05-18 14:15:00,H-1322,Volcanic Zone,injured,Unknown,15,472,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10167,2025-04-25 10:16:00,H-1425,Mountains,injured,Unknown,18,156,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10168,2025-05-07 18:33:00,H-1097,Volcanic Zone,injured,Unknown,39,194,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10169,2025-04-01 05:17:00,H-1151,Volcanic Zone,bike_travel,Unknown,0,782,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10170,2025-04-18 10:47:00,H-1282,Jungle,injured,Unknown,65,831,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10171,2025-04-06 01:50:00,H-1365,Tundra,hunt_failed,A-579,0,238,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10172,2025-05-18 06:05:00,H-1597,Tundra,hunt_success,A-492,0,393,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10173,2025-05-25 20:28:00,H-1261,Savanna,hunt_success,A-496,0,693,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10174,2025-05-04 13:35:00,H-1695,City Ruins,hunt_failed,A-477,0,190,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10175,2025-05-05 19:13:00,H-1240,City Ruins,encounter,A-926,0,798,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10176,2025-05-23 16:47:00,H-1280,Swamp,hunt_success,A-935,0,958,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10177,2025-05-24 13:23:00,H-1504,Jungle,bike_travel,Unknown,0,752,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10178,2025-04-06 23:44:00,H-1805,Swamp,encounter,A-701,0,619,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10179,2025-04-15 06:58:00,H-1094,Desert,bike_travel,Unknown,0,363,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10180,2025-06-01 16:06:00,H-1293,Forest,injured,Unknown,75,252,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10181,2025-06-01 04:08:00,H-1125,Savanna,bike_travel,Unknown,0,317,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10182,2025-04-28 22:43:00,H-1418,Forest,encounter,A-122,0,793,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10183,2025-04-02 10:51:00,H-1570,City Ruins,injured,Unknown,15,534,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10184,2025-05-16 23:05:00,H-1916,Swamp,injured,Unknown,81,72,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10185,2025-04-06 17:31:00,H-1152,Canyon,hunt_failed,A-459,0,975,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10186,2025-04-07 15:25:00,H-1933,Forest,hunt_failed,A-283,0,889,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10187,2025-04-22 01:50:00,H-1459,Tundra,hunt_failed,A-721,0,244,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10188,2025-05-27 16:58:00,H-1384,Mountains,injured,Unknown,20,60,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10189,2025-04-29 06:22:00,H-1630,Forest,bike_travel,Unknown,0,358,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10190,2025-04-28 11:33:00,H-1511,Desert,hunt_failed,A-800,0,240,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10191,2025-04-07 06:01:00,H-1786,City Ruins,encounter,A-862,0,657,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10192,2025-04-16 11:08:00,H-1917,City Ruins,encounter,A-540,0,170,Low health warning!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10193,2025-05-08 17:27:00,H-1679,Savanna,hunt_failed,A-705,0,276,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10194,2025-06-08 23:00:00,H-1840,Volcanic Zone,hunt_success,A-885,0,252,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10195,2025-06-06 07:59:00,H-1832,Volcanic Zone,hunt_success,A-877,0,164,Scan complete.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10196,2025-05-24 01:01:00,H-1405,Desert,hunt_failed,A-737,0,785,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10197,2025-04-21 21:09:00,H-1216,Tundra,bike_travel,Unknown,0,177,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10198,2025-05-22 10:39:00,H-1554,Mountains,injured,Unknown,98,498,Stay alert!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10199,2025-05-14 16:24:00,H-1006,Jungle,hunt_failed,A-916,0,899,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10200,2025-05-07 04:42:00,H-1612,Jungle,injured,Unknown,27,236,Nice shot!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10201,2025-06-02 23:59:00,H-1533,Volcanic Zone,hunt_failed,A-273,0,793,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10202,2025-04-20 18:58:00,H-1761,Volcanic Zone,injured,Unknown,83,537,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10203,2025-06-07 01:14:00,H-1197,Jungle,hunt_success,A-349,0,197,Mission success.,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10204,2025-05-19 22:37:00,H-1615,Savanna,hunt_failed,A-148,0,711,Enemy nearby!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
E-10205,2025-04-08 05:52:00,H-1982,Tundra,hunt_success,A-548,0,410,Be careful!,Not Available,Unknown Animal,Unknown Location,,0.0,Unknown Terrain,Unknown Climate,Unknown Danger,0.0,No Description,Unknown Day,,,,,,,
