event_id,timestamp,hunter_id,terrain_type,event_type,animal_id,damage,calories_burned,voice_msg,hunt_result,is_danger,energy_category
E-10252,2025-06-09 00:11:00,H-1132,Volcanic Zone,injured,,13,915,Nice shot!,None,False,High
E-10253,2025-04-16 10:59:00,H-1140,Tundra,bike_travel,,0,300,Nice shot!,None,False,Medium
E-10254,2025-05-03 22:17:00,H-1120,Tundra,hunt_failed,A-691,0,689,Be careful!,Failed,False,High
E-10255,2025-05-06 23:01:00,H-1607,City Ruins,hunt_success,A-968,0,762,Mission success.,Success,False,High
E-10256,2025-06-01 00:03:00,H-1798,Volcanic Zone,hunt_failed,A-994,0,55,Mission success.,Failed,False,Low
E-10257,2025-06-07 14:32:00,H-1645,Swamp,bike_travel,,0,603,Scan complete.,None,False,High
E-10258,2025-05-24 13:56:00,H-1068,Volcanic Zone,hunt_failed,A-277,0,867,Mission success.,Failed,False,High
E-10259,2025-04-30 01:41:00,H-1621,Volcanic Zone,injured,,50,334,Low health warning!,None,False,Medium
E-10260,2025-06-08 05:29:00,H-1552,Canyon,injured,,26,341,Low health warning!,None,False,Medium
E-10261,2025-05-21 13:43:00,H-1542,Canyon,encounter,A-685,0,836,Low health warning!,None,False,High
E-10262,2025-05-01 13:37:00,H-1077,Savanna,hunt_failed,A-600,0,247,Enemy nearby!,Failed,False,Medium
E-10263,2025-05-03 10:44:00,H-1927,City Ruins,hunt_success,A-901,0,616,Stay alert!,Success,False,High
E-10264,2025-05-16 02:08:00,H-1827,Desert,encounter,A-888,0,517,Nice shot!,None,False,Medium
E-10265,2025-04-21 08:15:00,H-1197,Jungle,injured,,84,112,Low health warning!,None,True,Low
E-10266,2025-04-19 05:49:00,H-1386,Canyon,injured,,34,504,Mission success.,None,False,Medium
E-10267,2025-04-07 11:15:00,H-1354,Mountains,bike_travel,,0,402,Scan complete.,None,False,Medium
E-10268,2025-04-13 13:32:00,H-1504,Jungle,hunt_success,A-257,0,430,Nice shot!,Success,False,Medium
E-10269,2025-05-07 20:28:00,H-1937,Volcanic Zone,injured,,30,740,Stay alert!,None,False,High
E-10270,2025-05-19 18:12:00,H-1086,Mountains,hunt_success,A-979,0,417,Nice shot!,Success,False,Medium
E-10271,2025-04-22 05:16:00,H-1880,City Ruins,injured,,60,640,Mission success.,None,True,High
E-10272,2025-04-16 07:57:00,H-1256,Volcanic Zone,injured,,34,823,Scan complete.,None,False,High
E-10273,2025-04-25 19:43:00,H-1791,Canyon,injured,,43,574,Low health warning!,None,False,Medium
E-10274,2025-04-16 02:43:00,H-1497,Swamp,hunt_failed,A-295,0,87,Low health warning!,Failed,False,Low
E-10275,2025-06-08 02:47:00,H-1867,Savanna,hunt_success,A-367,0,94,Nice shot!,Success,False,Low
E-10276,2025-04-02 20:16:00,H-1756,Swamp,bike_travel,,0,719,Be careful!,None,False,High
E-10277,2025-05-05 19:56:00,H-1558,Canyon,injured,,26,474,Low health warning!,None,False,Medium
E-10278,2025-04-24 08:22:00,H-1376,Canyon,hunt_failed,A-932,0,451,Be careful!,Failed,False,Medium
E-10279,2025-05-26 16:45:00,H-1193,Savanna,encounter,A-939,0,837,Scan complete.,None,False,High
E-10280,2025-05-29 08:27:00,H-1833,City Ruins,hunt_failed,A-924,0,78,Be careful!,Failed,False,Low
E-10281,2025-05-17 15:08:00,H-1767,Savanna,hunt_failed,A-756,0,669,Mission success.,Failed,False,High
E-10282,2025-04-30 19:25:00,H-1908,Tundra,hunt_failed,A-741,0,648,Enemy nearby!,Failed,False,High
E-10283,2025-04-28 04:51:00,H-1584,City Ruins,encounter,A-304,0,611,Nice shot!,None,False,High
E-10284,2025-06-01 12:23:00,H-1946,Volcanic Zone,hunt_success,A-722,0,416,Low health warning!,Success,False,Medium
E-10285,2025-05-11 15:04:00,H-1727,City Ruins,encounter,A-432,0,514,Low health warning!,None,False,Medium
E-10286,2025-04-04 08:19:00,H-1907,Savanna,encounter,A-807,0,602,Stay alert!,None,False,High
E-10287,2025-05-07 02:47:00,H-1568,City Ruins,hunt_success,A-690,0,369,Enemy nearby!,Success,False,Medium
E-10288,2025-04-07 18:45:00,H-1439,Swamp,bike_travel,,0,734,Mission success.,None,False,High
E-10289,2025-04-11 16:00:00,H-1813,Desert,hunt_success,A-981,0,217,Mission success.,Success,False,Medium
E-10290,2025-06-04 22:35:00,H-1624,City Ruins,injured,,61,154,Stay alert!,None,True,Low
E-10291,2025-04-04 15:48:00,H-1599,Desert,hunt_success,A-687,0,437,Mission success.,Success,False,Medium
E-10292,2025-04-01 17:42:00,H-1261,Savanna,encounter,A-832,0,874,Enemy nearby!,None,False,High
E-10293,2025-04-07 16:20:00,H-1804,Volcanic Zone,hunt_failed,A-305,0,882,Nice shot!,Failed,False,High
E-10294,2025-04-07 23:19:00,H-1513,Desert,bike_travel,,0,658,Low health warning!,None,False,High
E-10295,2025-04-14 07:26:00,H-1935,City Ruins,hunt_success,A-944,0,443,Mission success.,Success,False,Medium
E-10296,2025-04-17 16:42:00,H-1087,Volcanic Zone,hunt_success,A-704,0,798,Scan complete.,Success,False,High
E-10297,2025-05-29 17:09:00,H-1210,City Ruins,hunt_failed,A-115,0,559,Stay alert!,Failed,False,Medium
E-10298,2025-04-29 02:13:00,H-1681,Canyon,injured,,46,692,Low health warning!,None,False,High
E-10299,2025-05-15 17:25:00,H-1906,Swamp,injured,,12,872,Stay alert!,None,False,High
E-10300,2025-05-19 04:18:00,H-1564,Savanna,hunt_failed,A-230,0,432,Low health warning!,Failed,False,Medium
E-10301,2025-05-22 18:21:00,H-1128,Jungle,hunt_success,A-916,0,206,Mission success.,Success,False,Medium
E-10302,2025-05-28 04:04:00,H-1801,City Ruins,injured,,10,650,Scan complete.,None,False,High
E-10303,2025-04-10 23:40:00,H-1465,Mountains,bike_travel,,0,611,Be careful!,None,False,High
E-10304,2025-04-12 17:41:00,H-1941,Forest,bike_travel,,0,176,Be careful!,None,False,Low
E-10305,2025-05-08 21:46:00,H-1562,Desert,bike_travel,,0,451,Stay alert!,None,False,Medium
E-10306,2025-05-30 19:29:00,H-1047,Forest,injured,,56,185,Be careful!,None,True,Low
E-10307,2025-05-24 23:54:00,H-1628,Swamp,encounter,A-549,0,151,Mission success.,None,False,Low
E-10308,2025-05-05 14:39:00,H-1496,Mountains,bike_travel,,0,376,Enemy nearby!,None,False,Medium
E-10309,2025-05-02 15:35:00,H-1510,Volcanic Zone,encounter,A-821,0,871,Low health warning!,None,False,High
E-10310,2025-04-11 01:31:00,H-1989,Canyon,encounter,A-941,0,688,Be careful!,None,False,High
E-10311,2025-05-24 07:06:00,H-1967,Jungle,hunt_failed,A-522,0,900,Enemy nearby!,Failed,False,High
E-10312,2025-05-05 23:59:00,H-1984,Tundra,injured,,49,139,Be careful!,None,False,Low
E-10313,2025-05-29 18:54:00,H-1068,Volcanic Zone,encounter,A-265,0,574,Low health warning!,None,False,Medium
E-10314,2025-05-22 15:12:00,H-1381,Swamp,encounter,A-165,0,457,Stay alert!,None,False,Medium
E-10315,2025-04-05 08:53:00,H-1166,Tundra,bike_travel,,0,748,Stay alert!,None,False,High
E-10316,2025-04-14 19:38:00,H-1481,Canyon,hunt_failed,A-289,0,68,Scan complete.,Failed,False,Low
E-10317,2025-05-07 02:46:00,H-1145,Jungle,injured,,36,834,Be careful!,None,False,High
E-10318,2025-06-08 08:10:00,H-1654,City Ruins,encounter,A-394,0,589,Low health warning!,None,False,Medium
E-10319,2025-05-29 18:13:00,H-1196,Volcanic Zone,hunt_success,A-829,0,683,Enemy nearby!,Success,False,High
E-10320,2025-06-04 19:47:00,H-1713,Forest,hunt_success,A-477,0,378,Be careful!,Success,False,Medium
E-10321,2025-05-24 05:53:00,H-1682,City Ruins,hunt_success,A-108,0,625,Nice shot!,Success,False,High
E-10322,2025-05-29 18:00:00,H-1349,Desert,encounter,A-516,0,910,Nice shot!,None,False,High
E-10323,2025-04-21 15:03:00,H-1545,Desert,injured,,61,156,Low health warning!,None,True,Low
E-10324,2025-06-01 03:34:00,H-1953,Desert,hunt_success,A-463,0,915,Nice shot!,Success,False,High
E-10325,2025-04-26 05:41:00,H-1042,Volcanic Zone,hunt_success,A-629,0,353,Mission success.,Success,False,Medium
E-10326,2025-04-16 02:59:00,H-1321,Tundra,hunt_success,A-544,0,909,Mission success.,Success,False,High
E-10327,2025-04-04 17:14:00,H-1293,Forest,hunt_success,A-432,0,107,Mission success.,Success,False,Low
E-10328,2025-05-03 19:30:00,H-1527,Desert,injured,,48,118,Scan complete.,None,False,Low
E-10329,2025-04-16 11:02:00,H-1529,Tundra,hunt_failed,A-551,0,570,Scan complete.,Failed,False,Medium
E-10330,2025-05-05 04:22:00,H-1558,Canyon,bike_travel,,0,818,Mission success.,None,False,High
E-10331,2025-04-01 09:27:00,H-1032,Jungle,injured,,86,148,Low health warning!,None,True,Low
E-10332,2025-05-24 15:47:00,H-1542,Canyon,encounter,A-399,0,540,Enemy nearby!,None,False,Medium
E-10333,2025-04-15 00:28:00,H-1633,Savanna,injured,,41,131,Stay alert!,None,False,Low
E-10334,2025-05-13 20:53:00,H-1961,City Ruins,hunt_success,A-817,0,334,Stay alert!,Success,False,Medium
E-10335,2025-04-04 12:52:00,H-1004,City Ruins,encounter,A-269,0,971,Nice shot!,None,False,High
E-10336,2025-04-24 04:10:00,H-1745,Tundra,hunt_failed,A-366,0,83,Enemy nearby!,Failed,False,Low
E-10337,2025-04-19 22:52:00,H-1697,Savanna,injured,,11,173,Mission success.,None,False,Low
E-10338,2025-05-24 17:34:00,H-1251,City Ruins,bike_travel,,0,138,Low health warning!,None,False,Low
E-10339,2025-05-15 22:53:00,H-1148,Jungle,hunt_success,A-957,0,909,Stay alert!,Success,False,High
E-10340,2025-06-08 02:05:00,H-1765,Mountains,hunt_success,A-882,0,480,Enemy nearby!,Success,False,Medium
E-10341,2025-06-08 08:07:00,H-1140,Tundra,bike_travel,,0,739,Low health warning!,None,False,High
E-10342,2025-05-19 06:31:00,H-1453,Jungle,encounter,A-186,0,820,Mission success.,None,False,High
E-10343,2025-05-16 19:32:00,H-1077,Savanna,bike_travel,,0,622,Mission success.,None,False,High
E-10344,2025-04-25 02:39:00,H-1693,Forest,hunt_success,A-794,0,182,Low health warning!,Success,False,Low
E-10345,2025-05-17 09:30:00,H-1474,Savanna,hunt_success,A-494,0,603,Enemy nearby!,Success,False,High
E-10346,2025-04-07 12:18:00,H-1362,Forest,bike_travel,,0,338,Enemy nearby!,None,False,Medium
E-10347,2025-05-22 19:37:00,H-1896,Swamp,encounter,A-811,0,168,Mission success.,None,False,Low
E-10348,2025-05-31 09:15:00,H-1633,Savanna,hunt_failed,A-865,0,426,Stay alert!,Failed,False,Medium
E-10349,2025-05-08 16:41:00,H-1675,Volcanic Zone,encounter,A-908,0,636,Stay alert!,None,False,High
E-10350,2025-05-14 15:07:00,H-1168,Jungle,injured,,57,849,Scan complete.,None,True,High
E-10351,2025-05-11 11:22:00,H-1304,Jungle,bike_travel,,0,617,Low health warning!,None,False,High
E-10352,2025-05-05 15:27:00,H-1620,Volcanic Zone,injured,,29,350,Nice shot!,None,False,Medium
E-10353,2025-06-07 05:53:00,H-1376,Canyon,hunt_failed,A-483,0,892,Nice shot!,Failed,False,High
E-10354,2025-05-16 00:38:00,H-1664,Mountains,bike_travel,,0,370,Mission success.,None,False,Medium
E-10355,2025-04-16 17:51:00,H-1738,Jungle,encounter,A-555,0,806,Be careful!,None,False,High
E-10356,2025-05-07 19:11:00,H-1700,Volcanic Zone,hunt_failed,A-990,0,106,Nice shot!,Failed,False,Low
E-10357,2025-05-10 19:36:00,H-1064,City Ruins,hunt_failed,A-978,0,768,Scan complete.,Failed,False,High
E-10358,2025-05-21 23:07:00,H-1735,Desert,bike_travel,,0,594,Nice shot!,None,False,Medium
E-10359,2025-04-06 12:51:00,H-1719,Canyon,injured,,12,103,Enemy nearby!,None,False,Low
E-10360,2025-05-06 18:23:00,H-1665,City Ruins,hunt_success,A-597,0,712,Mission success.,Success,False,High
E-10361,2025-05-02 05:34:00,H-1384,Mountains,bike_travel,,0,696,Mission success.,None,False,High
E-10362,2025-05-30 18:19:00,H-1009,Swamp,injured,,98,629,Scan complete.,None,True,High
E-10363,2025-05-20 06:29:00,H-1621,Volcanic Zone,hunt_success,A-619,0,390,Mission success.,Success,False,Medium
E-10364,2025-06-07 07:03:00,H-1915,Forest,injured,,63,755,Mission success.,None,True,High
E-10365,2025-06-02 21:46:00,H-1843,Savanna,encounter,A-208,0,679,Be careful!,None,False,High
E-10366,2025-05-18 07:29:00,H-1596,Swamp,hunt_success,A-808,0,405,Mission success.,Success,False,Medium
E-10367,2025-04-06 12:21:00,H-1063,Swamp,encounter,A-515,0,516,Be careful!,None,False,Medium
E-10368,2025-05-18 18:49:00,H-1043,Tundra,encounter,A-372,0,308,Nice shot!,None,False,Medium
E-10369,2025-04-05 11:28:00,H-1268,Mountains,encounter,A-107,0,804,Scan complete.,None,False,High
E-10370,2025-05-13 18:35:00,H-1106,Jungle,encounter,A-299,0,479,Be careful!,None,False,Medium
E-10371,2025-05-20 09:29:00,H-1244,Canyon,injured,,53,748,Scan complete.,None,True,High
E-10372,2025-05-25 15:43:00,H-1945,Savanna,bike_travel,,0,783,Nice shot!,None,False,High
E-10373,2025-05-30 14:48:00,H-1261,Savanna,hunt_failed,A-796,0,178,Be careful!,Failed,False,Low
E-10374,2025-04-21 21:01:00,H-1065,Canyon,encounter,A-101,0,742,Stay alert!,None,False,High
E-10375,2025-04-03 07:48:00,H-1869,Desert,hunt_success,A-597,0,65,Enemy nearby!,Success,False,Low
E-10376,2025-04-02 02:55:00,H-1985,Swamp,encounter,A-321,0,602,Enemy nearby!,None,False,High
E-10377,2025-05-28 19:38:00,H-1793,Forest,hunt_success,A-233,0,703,Be careful!,Success,False,High
E-10378,2025-05-26 15:32:00,H-1026,Savanna,hunt_failed,A-406,0,426,Stay alert!,Failed,False,Medium
E-10379,2025-05-29 16:30:00,H-1909,Desert,hunt_failed,A-487,0,922,Be careful!,Failed,False,High
E-10380,2025-04-01 01:33:00,H-1210,City Ruins,encounter,A-697,0,90,Scan complete.,None,False,Low
E-10381,2025-05-24 16:08:00,H-1679,Savanna,encounter,A-542,0,651,Nice shot!,None,False,High
E-10382,2025-06-02 13:34:00,H-1690,City Ruins,injured,,20,434,Scan complete.,None,False,Medium
E-10383,2025-06-03 03:48:00,H-1497,Swamp,injured,,28,626,Nice shot!,None,False,High
E-10384,2025-05-03 00:25:00,H-1627,City Ruins,encounter,A-806,0,779,Scan complete.,None,False,High
E-10385,2025-04-27 22:25:00,H-1305,Volcanic Zone,bike_travel,,0,409,Nice shot!,None,False,Medium
E-10386,2025-04-15 03:07:00,H-1195,City Ruins,hunt_success,A-239,0,544,Scan complete.,Success,False,Medium
E-10387,2025-04-01 21:24:00,H-1974,Mountains,encounter,A-805,0,504,Mission success.,None,False,Medium
E-10388,2025-04-05 11:39:00,H-1575,Savanna,injured,,77,248,Stay alert!,None,True,Medium
E-10389,2025-05-04 22:19:00,H-1027,Desert,injured,,12,275,Low health warning!,None,False,Medium
E-10390,2025-04-25 19:44:00,H-1051,Mountains,encounter,A-756,0,240,Mission success.,None,False,Medium
E-10391,2025-05-20 01:23:00,H-1379,Jungle,injured,,15,960,Nice shot!,None,False,High
E-10392,2025-04-13 10:43:00,H-1699,Desert,hunt_success,A-725,0,694,Low health warning!,Success,False,High
E-10393,2025-04-30 18:44:00,H-1441,Volcanic Zone,bike_travel,,0,848,Enemy nearby!,None,False,High
E-10394,2025-06-07 18:35:00,H-1099,Swamp,encounter,A-624,0,312,Mission success.,None,False,Medium
E-10395,2025-05-18 08:01:00,H-1046,Savanna,hunt_success,A-451,0,334,Mission success.,Success,False,Medium
E-10396,2025-04-25 19:28:00,H-1175,Swamp,encounter,A-548,0,531,Low health warning!,None,False,Medium
E-10397,2025-04-01 02:16:00,H-1049,Volcanic Zone,encounter,A-290,0,119,Mission success.,None,False,Low
E-10398,2025-06-07 01:04:00,H-1597,Tundra,encounter,A-203,0,597,Stay alert!,None,False,Medium
E-10399,2025-05-01 17:15:00,H-1332,Tundra,hunt_failed,A-771,0,447,Nice shot!,Failed,False,Medium
E-10400,2025-05-19 09:03:00,H-1625,Canyon,hunt_failed,A-717,0,518,Be careful!,Failed,False,Medium
E-10401,2025-05-18 07:23:00,H-1438,Desert,hunt_success,A-647,0,304,Enemy nearby!,Success,False,Medium
E-10402,2025-04-23 02:42:00,H-1764,Desert,injured,,86,286,Enemy nearby!,None,True,Medium
E-10403,2025-05-18 01:19:00,H-1433,Swamp,encounter,A-931,0,311,Enemy nearby!,None,False,Medium
E-10404,2025-05-15 10:58:00,H-1960,Desert,injured,,89,310,Be careful!,None,True,Medium
E-10405,2025-06-05 07:49:00,H-1265,Volcanic Zone,bike_travel,,0,187,Enemy nearby!,None,False,Low
E-10406,2025-04-04 21:01:00,H-1079,Swamp,bike_travel,,0,635,Nice shot!,None,False,High
E-10407,2025-04-10 19:39:00,H-1624,City Ruins,encounter,A-336,0,212,Enemy nearby!,None,False,Medium
E-10408,2025-05-29 18:23:00,H-1549,Forest,hunt_failed,A-332,0,77,Enemy nearby!,Failed,False,Low
E-10409,2025-04-04 00:56:00,H-1747,Desert,hunt_failed,A-978,0,75,Mission success.,Failed,False,Low
E-10410,2025-05-04 16:11:00,H-1354,Mountains,hunt_failed,A-227,0,322,Stay alert!,Failed,False,Medium
E-10411,2025-05-22 14:35:00,H-1536,Mountains,injured,,16,249,Enemy nearby!,None,False,Medium
E-10412,2025-05-09 18:52:00,H-1328,City Ruins,bike_travel,,0,879,Low health warning!,None,False,High
E-10413,2025-05-03 06:43:00,H-1652,Canyon,encounter,A-832,0,386,Mission success.,None,False,Medium
E-10414,2025-04-30 15:04:00,H-1944,Tundra,encounter,A-423,0,428,Be careful!,None,False,Medium
E-10415,2025-05-03 14:07:00,H-1961,City Ruins,bike_travel,,0,544,Nice shot!,None,False,Medium
E-10416,2025-04-01 16:12:00,H-1739,Mountains,encounter,A-362,0,90,Enemy nearby!,None,False,Low
E-10417,2025-05-28 03:36:00,H-1631,Jungle,hunt_failed,A-880,0,658,Nice shot!,Failed,False,High
E-10418,2025-04-08 23:48:00,H-1842,Desert,encounter,A-103,0,262,Be careful!,None,False,Medium
E-10419,2025-05-23 04:19:00,H-1615,Savanna,encounter,A-660,0,123,Enemy nearby!,None,False,Low
E-10420,2025-04-04 10:25:00,H-1093,Desert,hunt_success,A-484,0,709,Low health warning!,Success,False,High
E-10421,2025-04-28 19:07:00,H-1350,Jungle,bike_travel,,0,315,Be careful!,None,False,Medium
E-10422,2025-05-19 02:59:00,H-1969,Mountains,hunt_success,A-169,0,441,Nice shot!,Success,False,Medium
E-10423,2025-05-02 15:19:00,H-1185,Forest,encounter,A-807,0,89,Mission success.,None,False,Low
E-10424,2025-05-15 04:33:00,H-1224,Forest,injured,,85,92,Scan complete.,None,True,Low
E-10425,2025-05-15 23:41:00,H-1752,Swamp,hunt_failed,A-837,0,334,Low health warning!,Failed,False,Medium
E-10426,2025-04-24 23:59:00,H-1967,Jungle,bike_travel,,0,709,Scan complete.,None,False,High
E-10427,2025-04-07 03:54:00,H-1711,Mountains,bike_travel,,0,576,Nice shot!,None,False,Medium
E-10428,2025-05-24 05:33:00,H-1599,Desert,encounter,A-500,0,316,Enemy nearby!,None,False,Medium
E-10429,2025-05-22 01:31:00,H-1967,Jungle,hunt_failed,A-807,0,190,Scan complete.,Failed,False,Low
E-10430,2025-05-18 13:27:00,H-1089,Desert,encounter,A-880,0,343,Low health warning!,None,False,Medium
E-10431,2025-05-15 15:47:00,H-1506,City Ruins,bike_travel,,0,56,Nice shot!,None,False,Low
E-10432,2025-05-18 13:41:00,H-1931,City Ruins,encounter,A-614,0,855,Scan complete.,None,False,High
E-10433,2025-04-17 02:54:00,H-1773,Forest,injured,,12,596,Scan complete.,None,False,Medium
E-10434,2025-04-16 12:11:00,H-1370,Swamp,hunt_failed,A-536,0,227,Be careful!,Failed,False,Medium
E-10435,2025-06-06 20:59:00,H-1452,Jungle,bike_travel,,0,835,Mission success.,None,False,High
E-10436,2025-05-20 13:06:00,H-1872,Volcanic Zone,encounter,A-455,0,777,Enemy nearby!,None,False,High
E-10437,2025-04-06 10:25:00,H-1354,Mountains,injured,,69,431,Scan complete.,None,True,Medium
E-10438,2025-04-02 07:21:00,H-1272,Tundra,bike_travel,,0,433,Be careful!,None,False,Medium
E-10439,2025-05-16 22:40:00,H-1123,Swamp,bike_travel,,0,385,Enemy nearby!,None,False,Medium
E-10440,2025-04-05 20:44:00,H-1373,Mountains,bike_travel,,0,458,Enemy nearby!,None,False,Medium
E-10441,2025-04-17 07:35:00,H-1217,Mountains,encounter,A-144,0,107,Nice shot!,None,False,Low
E-10442,2025-05-15 02:31:00,H-1553,Volcanic Zone,bike_travel,,0,672,Low health warning!,None,False,High
E-10443,2025-04-27 21:50:00,H-1400,Canyon,injured,,57,999,Be careful!,None,True,High
E-10444,2025-04-07 04:44:00,H-1714,Savanna,encounter,A-569,0,314,Be careful!,None,False,Medium
E-10445,2025-04-06 12:28:00,H-1729,Swamp,injured,,47,802,Stay alert!,None,False,High
E-10446,2025-05-23 13:07:00,H-1588,Desert,injured,,94,846,Scan complete.,None,True,High
E-10447,2025-04-05 14:14:00,H-1741,Forest,bike_travel,,0,828,Be careful!,None,False,High
E-10448,2025-04-15 00:48:00,H-1648,Swamp,encounter,A-629,0,835,Scan complete.,None,False,High
E-10449,2025-05-04 16:01:00,H-1672,Tundra,hunt_failed,A-754,0,328,Mission success.,Failed,False,Medium
E-10450,2025-04-04 20:46:00,H-1082,Jungle,bike_travel,,0,724,Nice shot!,None,False,High
E-10451,2025-06-06 07:39:00,H-1880,City Ruins,bike_travel,,0,441,Low health warning!,None,False,Medium
E-10452,2025-04-24 02:04:00,H-1096,Swamp,injured,,85,975,Low health warning!,None,True,High
E-10453,2025-04-19 21:51:00,H-1331,Canyon,encounter,A-156,0,478,Stay alert!,None,False,Medium
E-10454,2025-05-30 06:56:00,H-1832,Volcanic Zone,hunt_failed,A-412,0,327,Scan complete.,Failed,False,Medium
E-10455,2025-04-07 00:02:00,H-1371,Mountains,encounter,A-151,0,412,Low health warning!,None,False,Medium
E-10456,2025-04-08 11:44:00,H-1829,Forest,hunt_failed,A-919,0,634,Be careful!,Failed,False,High
E-10457,2025-05-29 13:10:00,H-1970,Savanna,injured,,69,400,Stay alert!,None,True,Medium
E-10458,2025-06-06 14:13:00,H-1857,City Ruins,encounter,A-230,0,203,Stay alert!,None,False,Medium
E-10459,2025-05-04 04:18:00,H-1830,Mountains,hunt_failed,A-757,0,630,Scan complete.,Failed,False,High
E-10460,2025-05-04 15:11:00,H-1898,Tundra,hunt_success,A-418,0,629,Mission success.,Success,False,High
E-10461,2025-05-05 10:13:00,H-1932,Swamp,hunt_failed,A-492,0,551,Stay alert!,Failed,False,Medium
E-10462,2025-05-05 15:32:00,H-1684,City Ruins,hunt_failed,A-186,0,687,Low health warning!,Failed,False,High
E-10463,2025-04-07 07:20:00,H-1274,Desert,injured,,72,233,Nice shot!,None,True,Medium
E-10464,2025-04-15 01:04:00,H-1278,City Ruins,bike_travel,,0,772,Stay alert!,None,False,High
