hunter_id,day,terrain_visited,animals_hunted,health,stamina,fame,money_earned,experience_points
H0006,54,Desert,1,56,86,1073,353,1100
H0006,55,Urban Ruins,0,99,44,1073,0,1100
H0006,56,Rainforest,2,85,55,1097,1572,1120
H0006,57,Desert,5,83,58,1137,1095,1170
H0006,58,Arctic,2,76,64,1153,404,1190
H0006,59,Rainforest,3,62,62,1186,2214,1220
H0006,60,Volcanic,5,77,91,1241,3345,1270
H0006,61,Desert,1,95,39,1246,138,1280
H0006,62,Desert,1,64,62,1251,781,1290
H0006,63,Jungle,4,99,36,1295,1136,1330
H0006,64,Tundra,0,76,80,1295,0,1330
H0006,65,Jungle,0,59,44,1295,0,1330
H0006,66,Arctic,2,90,40,1315,808,1350
H0006,67,Swamp,3,95,74,1354,1890,1380
H0006,68,Tundra,3,85,91,1396,792,1410
H0006,69,Desert,4,53,61,1452,3528,1450
H0006,70,Arctic,1,79,56,1460,890,1460
H0006,71,Swamp,2,75,74,1474,882,1480
H0006,72,Jungle,3,96,63,1492,432,1510
H0006,73,Mountain,4,58,86,1540,2080,1550
H0006,74,Savanna,3,81,42,1573,2061,1580
H0006,75,Swamp,1,51,96,1583,179,1590
H0006,76,Urban Ruins,3,88,36,1604,2424,1620
H0006,77,Desert,0,100,50,1604,0,1620
H0006,78,Volcanic,0,67,69,1604,0,1620
H0006,79,Rainforest,2,85,89,1616,1400,1640
H0006,80,Arctic,1,90,54,1625,886,1650
H0006,81,Swamp,3,58,61,1646,1344,1680
H0006,82,Savanna,4,97,91,1686,1140,1720
H0006,83,Mountain,2,100,99,1716,610,1740
H0006,84,Swamp,2,58,81,1726,364,1760
H0006,85,Urban Ruins,4,55,59,1770,2612,1800
H0006,86,Rainforest,0,86,75,1770,0,1800
H0006,87,Arctic,4,68,76,1806,2624,1840
H0006,88,Tundra,3,68,53,1821,1158,1870
H0006,89,Volcanic,1,78,97,1835,186,1880
H0006,90,Swamp,3,57,30,1874,2457,1910
H0006,91,Tundra,2,99,83,1904,1288,1930
H0006,92,Arctic,4,72,100,1932,1660,1970
H0006,93,Jungle,3,97,74,1959,1293,2000
H0006,94,Savanna,1,77,66,1968,927,2010
H0006,95,Mountain,0,92,89,1968,0,2010
H0006,96,Tundra,5,82,52,2023,1890,2060
H0006,97,Jungle,4,96,46,2067,3440,2100
H0006,98,Savanna,4,82,35,2107,2032,2140
H0006,99,Urban Ruins,0,75,76,2107,0,2140
H0006,100,Desert,3,89,90,2149,768,2170
H0007,1,Arctic,0,96,81,0,0,0
H0007,2,Jungle,2,81,56,20,530,20
H0007,3,Tundra,3,98,59,50,393,50
H0007,4,Savanna,0,65,96,50,0,50
H0007,5,Volcanic,0,53,89,50,0,50
H0007,6,Tundra,2,90,51,74,344,70
H0007,7,Swamp,2,58,84,84,1646,90
H0007,8,Volcanic,2,91,55,104,1928,110
H0007,9,Tundra,4,99,39,156,2664,150
H0007,10,Swamp,3,82,96,189,2304,180
H0007,11,Swamp,0,91,44,189,0,180
H0007,12,Swamp,1,100,53,204,116,190
H0007,13,Savanna,2,63,100,216,1856,210
H0007,14,Savanna,2,58,50,244,1032,230
H0007,15,Swamp,4,87,97,280,1192,270
H0007,16,Arctic,4,53,35,312,1380,310
H0007,17,Tundra,4,54,93,368,1500,350
H0007,18,Rainforest,4,56,33,420,1588,390
H0007,19,Jungle,0,84,73,420,0,390
H0007,20,Volcanic,1,63,85,425,433,400
H0007,21,Desert,2,74,32,439,1326,420
H0007,22,Mountain,1,80,48,451,796,430
H0007,23,Savanna,2,97,90,469,406,450
H0007,24,Tundra,1,56,81,481,488,460
H0007,25,Arctic,0,75,44,481,0,460
H0007,26,Mountain,2,81,55,493,1834,480
H0007,27,Urban Ruins,1,68,67,504,797,490
H0007,28,Swamp,2,72,31,530,1018,510
H0007,29,Rainforest,4,69,66,550,1196,550
H0007,30,Urban Ruins,1,75,88,565,555,560
H0007,31,Volcanic,4,69,82,597,1392,600
H0007,32,Tundra,2,80,99,613,230,620
H0007,33,Desert,4,96,36,645,1004,660
H0007,34,Swamp,4,59,70,673,1168,700
H0007,35,Volcanic,5,74,66,748,1945,750
H0007,36,Desert,0,95,88,748,0,750
H0007,37,Arctic,1,82,61,761,647,760
H0007,38,Tundra,3,86,71,785,726,790
H0007,39,Volcanic,4,72,60,829,2300,830
H0007,40,Savanna,2,57,93,847,1450,850
H0007,41,Urban Ruins,4,73,92,871,1224,890
H0007,42,Jungle,3,82,88,901,672,920
H0007,43,Savanna,4,69,89,925,1532,960
H0007,44,Urban Ruins,1,77,83,935,638,970
H0007,45,Tundra,4,91,32,987,2220,1010
H0007,46,Mountain,0,95,91,987,0,1010
H0007,47,Swamp,1,81,80,995,866,1020
H0007,48,Savanna,0,59,94,995,0,1020
H0007,49,Arctic,0,99,97,995,0,1020
H0007,50,Swamp,3,100,41,1028,1209,1050
H0007,51,Mountain,4,78,80,1088,920,1090
H0007,52,Mountain,2,89,36,1100,844,1110
H0007,53,Rainforest,1,84,83,1110,196,1120
H0007,54,Tundra,3,97,73,1128,951,1150
H0007,55,Swamp,5,76,68,1178,2275,1200
H0007,56,Desert,4,99,97,1214,2904,1240
H0007,57,Swamp,4,91,86,1266,3264,1280
H0007,58,Tundra,3,59,40,1311,2220,1310
H0007,59,Swamp,3,54,51,1326,2763,1340
H0007,60,Tundra,1,64,77,1340,345,1350
H0007,61,Savanna,1,77,31,1347,103,1360
H0007,62,Tundra,5,63,47,1387,3565,1410
H0007,63,Volcanic,4,52,34,1439,2832,1450
H0007,64,Arctic,3,68,58,1463,1308,1480
H0007,65,Rainforest,0,67,46,1463,0,1480
H0007,66,Rainforest,5,99,53,1538,2405,1530
H0007,67,Savanna,3,94,44,1562,1950,1560
H0007,68,Arctic,0,73,58,1562,0,1560
H0007,69,Mountain,5,52,40,1607,3570,1610
H0007,70,Tundra,2,54,91,1625,934,1630
H0007,71,Jungle,0,51,44,1625,0,1630
H0007,72,Swamp,1,51,70,1638,369,1640
H0007,73,Volcanic,3,64,37,1674,954,1670
H0007,74,Jungle,2,58,94,1688,1660,1690
H0007,75,Volcanic,5,93,88,1753,1895,1740
H0007,76,Mountain,1,52,44,1758,923,1750
H0007,77,Mountain,1,51,54,1764,965,1760
H0007,78,Rainforest,1,85,51,1772,814,1770
H0007,79,Jungle,0,63,54,1772,0,1770
H0007,80,Volcanic,3,71,97,1817,2586,1800
H0007,81,Volcanic,1,70,97,1828,968,1810
H0007,82,Mountain,4,64,50,1888,3392,1850
H0007,83,Rainforest,1,78,43,1898,787,1860
H0007,84,Tundra,5,65,74,1958,1460,1910
H0007,85,Tundra,5,70,42,2023,2870,1960
H0007,86,Tundra,2,74,46,2047,1260,1980
H0007,87,Savanna,2,66,87,2069,1764,2000
H0007,88,Rainforest,0,64,81,2069,0,2000
H0007,89,Savanna,5,85,52,2099,4470,2050
H0007,90,Rainforest,0,88,54,2099,0,2050
H0007,91,Savanna,3,99,33,2138,1908,2080
H0007,92,Rainforest,1,87,93,2149,274,2090
H0007,93,Desert,4,91,89,2177,2512,2130
H0007,94,Volcanic,1,80,86,2184,402,2140
H0007,95,Savanna,4,68,72,2220,840,2180
H0007,96,Savanna,0,51,98,2220,0,2180
H0007,97,Jungle,0,71,59,2220,0,2180
H0007,98,Savanna,4,77,66,2240,1220,2220
H0007,99,Mountain,5,96,80,2270,4455,2270
H0007,100,Swamp,5,74,86,2340,4630,2320
H0008,1,Rainforest,0,98,40,0,0,0
H0008,2,Mountain,1,79,51,14,694,10
H0008,3,Volcanic,5,95,58,64,3980,60
H0008,4,Swamp,1,65,84,75,208,70
H0008,5,Volcanic,1,86,97,87,985,80
H0008,6,Savanna,1,74,67,92,181,90
H0008,7,Desert,1,53,40,106,986,100
H0008,8,Rainforest,4,51,84,158,2740,140
H0008,9,Swamp,0,52,75,158,0,140
H0008,10,Rainforest,4,96,49,206,2108,180
H0008,11,Arctic,3,74,100,224,2463,210
H0008,12,Rainforest,0,74,76,224,0,210
H0008,13,Rainforest,4,51,100,268,408,250
H0008,14,Tundra,2,94,70,298,388,270
H0008,15,Mountain,3,78,95,343,819,300
H0008,16,Savanna,0,68,86,343,0,300
H0008,17,Desert,2,94,50,361,1612,320
H0008,18,Arctic,2,91,61,383,1200,340
H0008,19,Savanna,1,80,83,395,529,350
H0008,20,Mountain,1,62,63,403,407,360
H0008,21,Urban Ruins,5,57,94,453,2810,410
H0008,22,Arctic,5,89,45,478,3310,460
H0008,23,Volcanic,1,85,93,488,601,470
H0008,24,Rainforest,1,81,65,501,293,480
H0008,25,Volcanic,2,79,66,519,1410,500
H0008,26,Jungle,3,98,75,558,2352,530
H0008,27,Swamp,2,74,98,572,1126,550
H0008,28,Swamp,5,72,90,637,4455,600
H0008,29,Mountain,2,72,62,659,254,620
H0008,30,Tundra,3,73,40,698,1398,650
H0008,31,Arctic,4,82,46,742,780,690
H0008,32,Savanna,0,54,58,742,0,690
H0008,33,Swamp,5,80,67,812,715,740
H0008,34,Rainforest,2,55,38,822,386,760
H0008,35,Swamp,5,73,51,857,2150,810
H0008,36,Savanna,1,63,69,865,795,820
H0008,37,Desert,1,97,68,870,510,830
H0008,38,Rainforest,2,58,72,888,1418,850
H0008,39,Arctic,2,97,35,900,922,870
H0008,40,Arctic,2,94,61,922,1812,890
H0008,41,Jungle,5,72,30,997,3260,940
H0008,42,Arctic,3,88,79,1021,834,970
H0008,43,Desert,3,77,85,1042,492,1000
H0008,44,Jungle,0,82,52,1042,0,1000
H0008,45,Arctic,1,67,92,1055,170,1010
H0008,46,Arctic,0,68,50,1055,0,1010
H0008,47,Rainforest,2,57,87,1067,902,1030
H0008,48,Volcanic,2,81,86,1087,1736,1050
H0008,49,Tundra,3,52,65,1120,492,1080
H0008,50,Desert,1,53,95,1129,794,1090
H0008,51,Urban Ruins,3,75,96,1174,1395,1120
H0008,52,Jungle,1,87,53,1185,144,1130
H0008,53,Savanna,4,55,73,1213,2904,1170
H0008,54,Desert,5,52,90,1283,2790,1220
H0008,55,Arctic,1,57,37,1289,773,1230
H0008,56,Urban Ruins,4,78,62,1333,456,1270
H0008,57,Volcanic,5,58,62,1378,2960,1320
H0008,58,Arctic,2,69,45,1392,740,1340
H0008,59,Mountain,0,55,70,1392,0,1340
H0008,60,Desert,5,84,56,1422,665,1390
H0008,61,Rainforest,1,87,61,1433,639,1400
H0008,62,Mountain,0,82,69,1433,0,1400
H0008,63,Swamp,2,60,48,1451,1678,1420
H0008,64,Jungle,3,59,56,1466,2355,1450
H0008,65,Volcanic,2,94,50,1492,1886,1470
H0008,66,Urban Ruins,0,99,67,1492,0,1470
H0008,67,Swamp,5,52,32,1542,4295,1520
H0008,68,Mountain,2,72,39,1552,1238,1540
H0008,69,Desert,4,74,65,1596,1148,1580
H0008,70,Swamp,2,69,83,1612,1492,1600
H0008,71,Urban Ruins,2,89,87,1638,1292,1620
H0008,72,Volcanic,2,80,75,1654,1666,1640
H0008,73,Arctic,5,76,99,1694,3700,1690
H0008,74,Urban Ruins,2,53,48,1724,512,1710
H0008,75,Urban Ruins,4,50,98,1780,568,1750
H0008,76,Rainforest,1,56,43,1788,779,1760
H0008,77,Urban Ruins,2,68,73,1808,1954,1780
H0008,78,Tundra,0,96,67,1808,0,1780
H0008,79,Savanna,3,82,67,1838,1188,1810
H0008,80,Savanna,0,93,51,1838,0,1810
H0008,81,Jungle,1,60,89,1843,685,1820
H0008,82,Arctic,1,92,100,1850,885,1830
H0008,83,Tundra,5,95,41,1885,1965,1880
H0008,84,Jungle,5,56,73,1925,2935,1930
H0008,85,Tundra,2,59,61,1935,1420,1950
H0008,86,Mountain,4,69,96,1979,1108,1990
H0008,87,Tundra,5,60,83,2009,2195,2040
H0008,88,Rainforest,0,92,86,2009,0,2040
H0008,89,Savanna,1,100,54,2015,143,2050
H0008,90,Tundra,4,50,80,2063,400,2090
H0008,91,Savanna,3,96,89,2108,705,2120
H0008,92,Jungle,0,56,74,2108,0,2120
H0008,93,Swamp,4,96,59,2144,3400,2160
H0008,94,Jungle,1,96,75,2156,175,2170
H0008,95,Rainforest,4,97,79,2208,2720,2210
H0008,96,Arctic,1,78,81,2220,608,2220
H0008,97,Swamp,0,77,40,2220,0,2220
H0008,98,Jungle,5,53,67,2290,2565,2270
H0008,99,Volcanic,1,96,80,2305,628,2280
H0008,100,Tundra,3,96,38,2350,603,2310
H0009,1,Desert,3,76,85,24,432,30
H0009,2,Tundra,4,50,46,52,3848,70
H0009,3,Rainforest,4,56,54,92,3488,110
H0009,4,Tundra,3,62,78,128,1746,140
H0009,5,Rainforest,3,73,43,152,1263,170
H0009,6,Rainforest,5,62,100,182,2330,220
H0009,7,Tundra,5,81,78,252,4350,270
H0009,8,Jungle,5,96,84,322,3950,320
H0009,9,Mountain,2,75,99,344,1402,340
H0009,10,Volcanic,0,83,60,344,0,340
H0009,11,Volcanic,5,62,58,404,600,390
H0009,12,Arctic,2,52,39,414,1880,410
H0009,13,Tundra,2,90,44,426,1718,430
H0009,14,Swamp,5,89,35,451,980,480
H0009,15,Mountain,5,86,34,511,3075,530
H0009,16,Volcanic,0,76,38,511,0,530
H0009,17,Rainforest,5,91,66,586,1100,580
H0009,18,Tundra,1,97,33,591,618,590
H0009,19,Urban Ruins,2,75,33,613,452,610
H0009,20,Urban Ruins,2,54,98,629,1346,630
H0009,21,Savanna,4,52,38,661,2268,670
H0009,22,Volcanic,0,79,33,661,0,670
H0009,23,Mountain,5,77,89,736,4990,720
H0009,24,Jungle,2,58,95,754,1586,740
H0009,25,Jungle,3,75,45,784,1770,770
H0009,26,Tundra,0,70,95,784,0,770
H0009,27,Volcanic,1,52,43,796,496,780
H0009,28,Savanna,2,57,51,806,654,800
H0009,29,Arctic,0,93,31,806,0,800
H0009,30,Savanna,4,83,91,862,3836,840
H0009,31,Rainforest,2,83,45,880,1164,860
H0009,32,Rainforest,5,75,43,915,1465,910
H0009,33,Rainforest,1,83,76,928,675,920
H0009,34,Jungle,5,88,80,958,2060,970
H0009,35,Tundra,4,79,46,998,3396,1010
H0009,36,Tundra,2,73,72,1016,1214,1030
H0009,37,Jungle,0,58,33,1016,0,1030
H0009,38,Rainforest,2,56,90,1030,1890,1050
H0009,39,Mountain,0,52,80,1030,0,1050
H0009,40,Rainforest,4,72,96,1058,864,1090
H0009,41,Savanna,3,75,73,1091,2598,1120
H0009,42,Rainforest,0,87,98,1091,0,1120
H0009,43,Volcanic,5,83,44,1161,4860,1170
H0009,44,Mountain,2,72,42,1191,1334,1190
H0009,45,Savanna,1,54,87,1196,552,1200
H0009,46,Rainforest,3,95,50,1238,1980,1230
H0009,47,Jungle,0,89,92,1238,0,1230
H0009,48,Mountain,0,65,72,1238,0,1230
H0009,49,Desert,3,81,83,1262,1977,1260
H0009,50,Volcanic,5,100,92,1287,700,1310
H0009,51,Jungle,1,64,71,1299,816,1320
H0009,52,Mountain,1,71,69,1312,615,1330
H0009,53,Volcanic,1,88,54,1318,320,1340
H0009,54,Savanna,3,78,52,1333,2055,1370
H0009,55,Jungle,1,63,57,1338,730,1380
H0009,56,Volcanic,2,76,99,1354,694,1400
H0009,57,Volcanic,3,84,90,1390,930,1430
H0009,58,Rainforest,1,73,40,1404,246,1440
H0009,59,Volcanic,1,68,51,1415,516,1450
H0009,60,Volcanic,2,94,89,1439,394,1470
H0009,61,Urban Ruins,2,97,52,1449,304,1490
H0009,62,Desert,1,100,51,1463,904,1500
H0009,63,Rainforest,1,71,40,1471,729,1510
H0009,64,Mountain,5,60,63,1541,1140,1560
H0009,65,Volcanic,2,90,36,1561,1708,1580
H0009,66,Tundra,1,67,53,1575,646,1590
H0009,67,Swamp,3,53,78,1614,699,1620
H0009,68,Tundra,1,79,96,1626,768,1630
H0009,69,Tundra,5,67,69,1656,3620,1680
H0009,70,Mountain,3,74,37,1677,2556,1710
H0009,71,Rainforest,4,92,52,1729,1136,1750
H0009,72,Jungle,3,57,72,1753,1962,1780
H0009,73,Mountain,2,98,33,1781,1428,1800
H0009,74,Rainforest,2,93,39,1793,212,1820
H0009,75,Mountain,1,87,89,1799,585,1830
H0009,76,Urban Ruins,3,69,43,1841,1110,1860
H0009,77,Swamp,3,57,63,1886,333,1890
H0009,78,Arctic,1,95,96,1901,250,1900
H0009,79,Arctic,3,89,75,1925,303,1930
H0009,80,Desert,4,88,52,1949,2388,1970
H0009,81,Mountain,2,76,40,1979,846,1990
H0009,82,Tundra,0,99,58,1979,0,1990
H0009,83,Tundra,5,72,33,2044,2530,2040
H0009,84,Swamp,2,96,91,2060,540,2060
H0009,85,Volcanic,0,69,100,2060,0,2060
H0009,86,Jungle,5,62,35,2115,4490,2110
H0009,87,Rainforest,3,76,81,2160,2709,2140
H0009,88,Jungle,4,99,90,2192,2164,2180
H0009,89,Mountain,2,59,52,2202,972,2200
H0009,90,Tundra,4,90,33,2254,3708,2240
H0009,91,Rainforest,0,50,41,2254,0,2240
H0009,92,Volcanic,1,89,41,2261,798,2250
H0009,93,Jungle,1,74,68,2276,619,2260
H0009,94,Savanna,1,77,97,2288,425,2270
H0009,95,Volcanic,2,55,39,2314,1404,2290
H0009,96,Mountain,3,97,60,2347,2733,2320
H0009,97,Volcanic,4,71,36,2407,2900,2360
H0009,98,Savanna,1,92,53,2415,491,2370
H0009,99,Urban Ruins,3,74,77,2460,1962,2400
H0009,100,Rainforest,0,64,86,2460,0,2400
H0010,1,Volcanic,2,56,98,10,1444,20
H0010,2,Rainforest,3,89,72,43,1497,50
H0010,3,Urban Ruins,3,66,57,88,405,80
H0010,4,Urban Ruins,5,69,51,138,4120,130
H0010,5,Desert,1,59,36,147,276,140
H0010,6,Volcanic,0,67,86,147,0,140
H0010,7,Desert,1,64,34,152,796,150
H0010,8,Savanna,3,64,61,173,831,180
H0010,9,Savanna,2,82,100,195,1118,200
H0010,10,Urban Ruins,1,51,53,205,707,210
H0010,11,Urban Ruins,2,95,35,221,244,230
H0010,12,Mountain,0,79,94,221,0,230
H0010,13,Jungle,2,67,60,231,992,250
H0010,14,Arctic,5,72,70,306,3865,300
H0010,15,Desert,2,53,31,328,1968,320
H0010,16,Savanna,2,83,58,350,316,340
H0010,17,Tundra,0,52,72,350,0,340
H0010,18,Tundra,1,82,48,361,503,350
H0010,19,Savanna,1,62,62,367,211,360
H0010,20,Rainforest,5,50,61,432,1050,410
H0010,21,Arctic,3,78,66,462,2706,440
H0010,22,Swamp,3,97,91,501,912,470
H0010,23,Volcanic,3,55,66,537,759,500
H0010,24,Jungle,4,99,90,565,3492,540
H0010,25,Savanna,4,58,55,589,1908,580
H0010,26,Tundra,2,60,43,599,1624,600
H0010,27,Arctic,1,75,31,613,637,610
H0010,28,Desert,3,99,84,643,1095,640
H0010,29,Rainforest,5,54,74,668,3270,690
H0010,30,Volcanic,4,83,76,692,1188,730
H0010,31,Mountain,1,60,70,697,724,740
H0010,32,Arctic,1,78,82,709,618,750
H0010,33,Mountain,0,62,36,709,0,750
H0010,34,Volcanic,0,66,92,709,0,750
H0010,35,Arctic,1,82,35,715,958,760
H0010,36,Savanna,0,74,73,715,0,760
H0010,37,Savanna,4,50,47,767,680,800
H0010,38,Swamp,3,76,64,812,1665,830
H0010,39,Rainforest,1,73,80,821,284,840
H0010,40,Rainforest,4,71,90,877,3856,880
H0010,41,Jungle,0,56,71,877,0,880
H0010,42,Mountain,3,81,96,922,447,910
H0010,43,Tundra,0,63,87,922,0,910
H0010,44,Arctic,2,60,62,948,350,930
H0010,45,Desert,2,77,78,970,1172,950
H0010,46,Arctic,4,65,88,1030,1484,990
H0010,47,Volcanic,3,84,84,1048,2016,1020
H0010,48,Urban Ruins,4,75,91,1100,2324,1060
H0010,49,Urban Ruins,0,79,45,1100,0,1060
H0010,50,Jungle,5,62,87,1130,1550,1110
H0010,51,Arctic,1,94,35,1141,510,1120
H0010,52,Swamp,4,85,78,1173,3720,1160
H0010,53,Jungle,1,62,89,1178,496,1170
H0010,54,Mountain,4,99,61,1226,3176,1210
H0010,55,Jungle,4,95,46,1286,3452,1250
H0010,56,Tundra,4,100,94,1326,3620,1290
H0010,57,Urban Ruins,2,92,59,1346,1680,1310
H0010,58,Swamp,3,82,63,1361,960,1340
H0010,59,Urban Ruins,0,83,64,1361,0,1340
H0010,60,Mountain,0,60,85,1361,0,1340
H0010,61,Mountain,1,61,33,1371,967,1350
H0010,62,Swamp,3,83,39,1407,2964,1380
H0010,63,Rainforest,1,64,40,1419,906,1390
H0010,64,Rainforest,1,52,65,1432,726,1400
H0010,65,Savanna,5,73,54,1507,2750,1450
H0010,66,Tundra,4,67,76,1535,3760,1490
H0010,67,Rainforest,3,58,80,1580,2976,1520
H0010,68,Tundra,1,57,58,1594,467,1530
H0010,69,Savanna,0,84,92,1594,0,1530
H0010,70,Urban Ruins,4,58,74,1630,2340,1570
H0010,71,Urban Ruins,5,92,94,1665,885,1620
H0010,72,Rainforest,5,80,30,1700,3990,1670
H0010,73,Urban Ruins,0,52,97,1700,0,1670
H0010,74,Jungle,5,73,49,1760,3975,1720
H0010,75,Mountain,4,68,52,1816,2696,1760
H0010,76,Volcanic,2,84,31,1842,1708,1780
H0010,77,Swamp,3,77,34,1887,351,1810
H0010,78,Jungle,3,56,40,1908,1266,1840
H0010,79,Tundra,4,59,94,1936,1544,1880
H0010,80,Jungle,0,81,88,1936,0,1880
H0010,81,Jungle,2,94,45,1946,1102,1900
H0010,82,Desert,3,91,61,1970,1923,1930
H0010,83,Rainforest,2,100,78,1986,648,1950
H0010,84,Arctic,3,52,99,2010,405,1980
H0010,85,Tundra,0,92,70,2010,0,1980
H0010,86,Tundra,4,83,88,2050,3596,2020
H0010,87,Swamp,4,61,41,2102,2776,2060
H0010,88,Jungle,1,62,75,2109,717,2070
H0010,89,Arctic,4,60,40,2165,3816,2110
H0010,90,Swamp,2,78,69,2185,1942,2130
H0010,91,Rainforest,3,90,62,2224,2016,2160
H0010,92,Swamp,3,81,71,2263,1893,2190
H0010,93,Mountain,3,75,90,2287,2103,2220
H0010,94,Arctic,0,76,67,2287,0,2220
H0010,95,Swamp,2,57,51,2299,270,2240
H0010,96,Mountain,5,89,33,2334,2145,2290
H0010,97,Arctic,1,95,31,2346,111,2300
H0010,98,Swamp,4,100,70,2378,2160,2340
H0010,99,Rainforest,2,92,90,2396,254,2360
H0010,100,Volcanic,3,54,35,2438,1464,2390
H0011,1,Arctic,4,88,96,28,3132,40
H0011,2,Mountain,2,68,92,54,1282,60
H0011,3,Urban Ruins,5,95,51,109,1445,110
H0011,4,Arctic,4,50,68,141,912,150
H0011,5,Volcanic,5,70,57,201,3920,200
H0011,6,Tundra,4,55,96,253,3176,240
H0011,7,Arctic,1,65,63,258,197,250
H0011,8,Volcanic,3,88,52,279,732,280
H0011,9,Jungle,1,84,68,292,244,290
H0011,10,Tundra,2,100,36,308,1514,310
H0011,11,Tundra,3,52,57,338,2487,340
H0011,12,Swamp,1,66,78,353,600,350
H0011,13,Jungle,2,50,65,373,478,370
H0011,14,Urban Ruins,3,67,40,391,1392,400
H0011,15,Volcanic,3,70,81,436,2508,430
H0011,16,Tundra,1,51,82,441,137,440
H0011,17,Mountain,5,51,50,491,2610,490
H0011,18,Jungle,0,98,54,491,0,490
H0011,19,Savanna,1,72,60,500,755,500
H0011,20,Mountain,0,60,67,500,0,500
H0011,21,Savanna,1,64,91,515,176,510
H0011,22,Jungle,4,69,59,551,1896,550
H0011,23,Urban Ruins,2,77,46,567,906,570
H0011,24,Savanna,5,60,73,642,1900,620
H0011,25,Rainforest,1,53,92,657,558,630
H0011,26,Volcanic,4,54,58,681,3784,670
H0011,27,Tundra,2,75,99,701,984,690
H0011,28,Jungle,4,95,35,721,3172,730
H0011,29,Rainforest,0,68,46,721,0,730
H0011,30,Swamp,1,63,83,736,105,740
H0011,31,Rainforest,1,70,42,747,994,750
H0011,32,Tundra,0,71,81,747,0,750
H0011,33,Jungle,2,78,63,771,1260,770
H0011,34,Swamp,4,52,82,803,1800,810
H0011,35,Urban Ruins,2,76,83,833,560,830
H0011,36,Swamp,0,57,78,833,0,830
H0011,37,Tundra,5,59,31,858,2145,880
H0011,38,Mountain,0,54,86,858,0,880
H0011,39,Volcanic,3,74,65,894,2613,910
H0011,40,Mountain,1,54,85,902,488,920
H0011,41,Jungle,1,71,88,907,357,930
H0011,42,Savanna,3,84,66,946,1785,960
H0011,43,Swamp,3,93,72,979,924,990
H0011,44,Tundra,3,61,71,1009,816,1020
H0011,45,Jungle,5,51,33,1074,1130,1070
H0011,46,Urban Ruins,5,54,30,1124,905,1120
H0011,47,Mountain,1,93,61,1135,401,1130
H0011,48,Savanna,1,94,30,1144,244,1140
H0011,49,Arctic,2,99,38,1172,1564,1160
H0011,50,Mountain,0,99,40,1172,0,1160
H0011,51,Rainforest,5,76,55,1197,2515,1210
H0011,52,Desert,5,58,65,1237,890,1260
H0011,53,Swamp,0,85,34,1237,0,1260
H0011,54,Volcanic,0,61,41,1237,0,1260
H0011,55,Mountain,3,51,43,1276,1221,1290
H0011,56,Volcanic,2,83,33,1288,1720,1310
H0011,57,Savanna,2,54,37,1306,1228,1330
H0011,58,Savanna,5,51,77,1351,675,1380
H0011,59,Swamp,0,72,66,1351,0,1380
H0011,60,Arctic,4,90,45,1375,2872,1420
H0011,61,Swamp,2,98,33,1397,612,1440
H0011,62,Arctic,2,56,87,1425,294,1460
H0011,63,Jungle,2,86,41,1445,1822,1480
H0011,64,Tundra,5,86,88,1475,965,1530
H0011,65,Tundra,2,78,58,1493,1374,1550
H0011,66,Mountain,0,70,78,1493,0,1550
H0011,67,Tundra,4,95,100,1541,3040,1590
H0011,68,Tundra,2,62,72,1553,522,1610
H0011,69,Swamp,4,65,35,1609,2584,1650
H0011,70,Volcanic,0,91,41,1609,0,1650
H0011,71,Volcanic,5,88,98,1639,4945,1700
H0011,72,Urban Ruins,2,84,54,1665,1780,1720
H0011,73,Arctic,4,54,32,1721,2264,1760
H0011,74,Urban Ruins,3,76,31,1739,1536,1790
H0011,75,Mountain,1,61,67,1749,947,1800
H0011,76,Volcanic,5,64,55,1824,2600,1850
H0011,77,Jungle,2,62,97,1848,950,1870
H0011,78,Tundra,0,71,33,1848,0,1870
H0011,79,Jungle,0,62,31,1848,0,1870
H0011,80,Desert,1,100,71,1857,114,1880
H0011,81,Desert,0,72,34,1857,0,1880
H0011,82,Savanna,4,68,90,1909,1196,1920
H0011,83,Swamp,4,56,32,1937,2120,1960
H0011,84,Tundra,0,53,71,1937,0,1960
H0011,85,Swamp,2,64,86,1963,2000,1980
H0011,86,Jungle,1,79,54,1969,598,1990
H0011,87,Urban Ruins,3,82,41,2014,2913,2020
H0011,88,Swamp,4,85,99,2070,1732,2060
H0011,89,Jungle,0,53,35,2070,0,2060
H0011,90,Urban Ruins,0,91,35,2070,0,2060
H0011,91,Desert,3,80,69,2091,1527,2090
H0011,92,Rainforest,2,59,63,2111,1676,2110
H0011,93,Swamp,2,78,62,2121,512,2130
H0011,94,Tundra,5,96,60,2166,2655,2180
H0011,95,Swamp,5,61,67,2216,3520,2230
H0011,96,Tundra,3,76,50,2249,1611,2260
H0011,97,Urban Ruins,2,94,96,2277,1622,2280
H0011,98,Volcanic,0,66,68,2277,0,2280
H0011,99,Swamp,1,80,71,2287,719,2290
H0011,100,Swamp,1,84,41,2292,989,2300
H0012,1,Desert,0,61,30,0,0,0
H0012,2,Rainforest,0,82,74,0,0,0
H0012,3,Savanna,0,86,91,0,0,0
H0012,4,Tundra,0,65,70,0,0,0
H0012,5,Jungle,4,53,87,28,3848,40
H0012,6,Savanna,1,100,66,37,616,50
H0012,7,Mountain,0,86,62,37,0,50
H0012,8,Savanna,0,79,43,37,0,50
H0012,9,Volcanic,1,82,46,48,263,60
H0012,10,Urban Ruins,0,97,55,48,0,60
